textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),Cleaned_Review,Sentiment
a028e284db," what timeeee? my mom says i have to do something daw tomorrow, eh. but we`re never compelte!",neutral,noon,21-30,El Salvador,6486205.0,20720.0,313.0, what timeeee my mom says i have to do something daw tomorrow eh but were never compelte,Neutral
513358abe6, i`ve been sat sunbathing in the bombed out church all day and left and missed you,negative,night,31-45,Equatorial Guinea,1402985.0,28050.0,50.0, ive been sat sunbathing in the bombed out church all day and left and missed you,Neutral
d2dbf84fe0,i know exactly where i should be,neutral,morning,46-60,Eritrea,3546421.0,101000.0,35.0,i know exactly where i should be,Positive
9d8efb8db9," i`ve made a game for you, stephen- http://tinyurl.com/ctw4ld - well, actually it`s for us, not you",neutral,noon,60-70,Estonia,1326535.0,42390.0,31.0, ive made a game for you stephen   well actually its for us not you,Negative
88040d7737, thanks to follow. have a nice rest,positive,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0, thanks to follow have a nice rest,Positive
db4bb26337, sensation ocean of white portugal: absolutely amazing  adoreiii!,positive,morning,0-20,Ethiopia,114963588.0,1000000.0,115.0, sensation ocean of white portugal absolutely amazing  adoreiii,Positive
9e2748c5e4," yeah i got ur text! well ive only been on summer break for a week, and so far its been boring... all i do is watch tennis matches",negative,noon,21-30,Fiji,896445.0,18270.0,49.0, yeah i got ur text well ive only been on summer break for a week and so far its been boring all i do is watch tennis matches,Negative
060acf7042,i`ve been nudged!!! not much going on lately umped games over the wknd and i took one to the pills,neutral,night,31-45,Finland,5540720.0,304000.0,18.0,ive been nudged not much going on lately umped games over the wknd and i took one to the pills,Negative
5ad2c5e27b,i just saw a bird slowly die right next to me,negative,morning,46-60,France,65273511.0,547557.0,119.0,i just saw a bird slowly die right next to me,Negative
6a5af5f4c5, hahahaha where is that train? i want on! that should be a wild ride,positive,noon,60-70,Gabon,2225734.0,257670.0,9.0, hahahaha where is that train i want on that should be a wild ride,Positive
6fe391edf6,love the family feud episode with the kardashians tonight,positive,night,70-100,Gambia,2416668.0,10120.0,239.0,love the family feud episode with the kardashians tonight,Positive
74e36c1c25,i`m coming up with a new plan with my bestie. oh this one is gonna be great.,positive,morning,0-20,Georgia,3989167.0,69490.0,57.0,im coming up with a new plan with my bestie oh this one is gonna be great,Positive
2dfbe0b7fb,hmmm. http://www.djhero.com/ is down,negative,noon,21-30,Germany,83783942.0,348560.0,240.0,hmmm  is down,Negative
fbd7404138,lmao...ummmm nothing...,neutral,night,31-45,Ghana,31072940.0,227540.0,137.0,lmaoummmm nothing,Neutral
a26a75179f,_90 haha agreed  lol,positive,morning,0-20,Afghanistan,38928346.0,652860.0,60.0, haha agreed  lol,Positive
6a72b1eb3c, hello  i`m up late playing on the internet. i love you!,positive,noon,21-30,Albania,2877797.0,27400.0,105.0, hello  im up late playing on the internet i love you,Positive
981a6f186d,the music video i made for my  project for `this city is contagious` by  is uploading to youtube now.,neutral,night,31-45,Algeria,43851044.0,2381740.0,18.0,the music video i made for my  project for this city is contagious by  is uploading to youtube now,Neutral
d794425886,theyre sappin mah sentry! errr yea... i`m without power at home right now,neutral,morning,46-60,Andorra,77265.0,470.0,164.0,theyre sappin mah sentry errr yea im without power at home right now,Positive
2280788f99,crash in qmbol,negative,noon,60-70,Angola,32866272.0,1246700.0,26.0,crash in qmbol,Neutral
16ac3c903c, perth australia,neutral,night,70-100,Antigua and Barbuda,97929.0,440.0,223.0, perth australia,Neutral
007eeb40ff,http://twitpic.com/4wgoq - the beach was phenomenal 2day,positive,morning,0-20,Argentina,45195774.0,2736690.0,17.0,  the beach was phenomenal day,Positive
8f44c2f7bd," i forgot that was tonight! was planning on heading down to the cask, that might not be such a good idea",negative,noon,21-30,Armenia,2963243.0,28470.0,104.0, i forgot that was tonight was planning on heading down to the cask that might not be such a good idea,Positive
da82d37656,tired.....but can`t go to bed yet.....,negative,night,31-45,Australia,25499884.0,7682300.0,3.0,tiredbut cant go to bed yet,Neutral
970d89d516," you`re a night owl, too, huh?",neutral,morning,46-60,Austria,9006398.0,82400.0,109.0, youre a night owl too huh,Neutral
13d29e0bab, haha no kidding... i listen to them all day long bud,positive,noon,60-70,Azerbaijan,10139177.0,82658.0,123.0, haha no kidding i listen to them all day long bud,Positive
afe5ce5d7d,"going to group therapy session, can`t wait to spill my guts... ha ha ha",neutral,night,70-100,Bahamas,393244.0,10010.0,39.0,going to group therapy session cant wait to spill my guts ha ha ha,Neutral
979153b838," eat it, it`s good for you",positive,morning,0-20,Bahrain,1701575.0,760.0,2239.0, eat it its good for you,Positive
b34f37f31d,happy mothers day  esp to my mommy,positive,noon,21-30,Bangladesh,164689383.0,130170.0,1265.0,happy mothers day  esp to my mommy,Positive
036b210d6b, what phone do you have -- an old rotary?,neutral,night,31-45,Barbados,287375.0,430.0,668.0, what phone do you have  an old rotary,Positive
5bfc1c74e0," i had to look at it 3 times before it sunk in, totally shocked by it  tbh.",negative,morning,46-60,Belarus,9449323.0,202910.0,47.0, i had to look at it  times before it sunk in totally shocked by it  tbh,Negative
c1388fc963, im in schaumburg rite now ... and u want ice cream lol its type chilly outside lol i got ice cream here,neutral,noon,60-70,Belgium,11589623.0,30280.0,383.0, im in schaumburg rite now  and u want ice cream lol its type chilly outside lol i got ice cream here,Positive
fd1db57dc0,i`m done.haha. house md marathon ulet,positive,night,70-100,Belize,397628.0,22810.0,17.0,im donehaha house md marathon ulet,Neutral
e7d70b0d76," omginorite! i`d be all fancy and tophatted all the time, it`s really too bad i can`t grow a handlebar moustache..",negative,morning,0-20,Benin,12123200.0,112760.0,108.0, omginorite id be all fancy and tophatted all the time its really too bad i cant grow a handlebar moustache,Negative
f3f0fde02e, got ya - that wouldn`t be so bad tho right?,negative,noon,21-30,Bhutan,771608.0,38100.0,20.0, got ya  that wouldnt be so bad tho right,Negative
bb47fa7074,just finish clean up my computer/guest room`s cupboard! my stuffs,neutral,night,31-45,Bolivia,11673021.0,1083300.0,11.0,just finish clean up my computerguest rooms cupboard my stuffs,Positive
8882fae1ac,just watched slumdog millionaire  its soo goood i love it :] but its sad!,neutral,morning,46-60,Bosnia and Herzegovina,3280819.0,51000.0,64.0,just watched slumdog millionaire  its soo goood i love it  but its sad,Neutral
c7b61da1e2," i feel for you, that sounds like how kiya was last night  all i can say is get comfy on the couch and enjoy the cuddles!",positive,noon,60-70,Botswana,2351627.0,566730.0,4.0, i feel for you that sounds like how kiya was last night  all i can say is get comfy on the couch and enjoy the cuddles,Positive
ab881218a0, .. eh .. have u never heard of belfast..? where like everyone loves you!?!,neutral,night,70-100,Brazil,212559417.0,8358140.0,25.0,  eh  have u never heard of belfast where like everyone loves you,Neutral
e2b73ce8df,wow its only 9:30,neutral,morning,0-20,Brunei,437479.0,5270.0,83.0,wow its only ,Positive
665dcd4cf2," yes.  me too. i can`t understand why they have to do that. i mean, i know it`s all about hollywood, but this thing is called love.",positive,noon,21-30,Bulgaria,6948445.0,108560.0,64.0, yes  me too i cant understand why they have to do that i mean i know its all about hollywood but this thing is called love,Positive
0b4a2b2eb1,i hve a blister on my pinky nd it hurts soooo much!,negative,night,31-45,Burkina Faso,20903273.0,273600.0,76.0,i hve a blister on my pinky nd it hurts soooo much,Positive
0e72caa348,watching what happens in vegas!,neutral,morning,46-60,Burundi,11890784.0,25680.0,463.0,watching what happens in vegas,Neutral
2c39030bc4,"oh happy day!!! nice weather, smiling, happy baby and icecream later",positive,noon,60-70,Côte d'Ivoire,26378274.0,318000.0,83.0,oh happy day nice weather smiling happy baby and icecream later,Positive
47caebc343,headed to the beach with puppy maverick hugs and much aloha,positive,night,70-100,Cabo Verde,555987.0,4030.0,138.0,headed to the beach with puppy maverick hugs and much aloha,Positive
2dd1bb7561,i want to borrow an mx5 this weekend,neutral,morning,0-20,Cambodia,16718965.0,176520.0,95.0,i want to borrow an mx this weekend,Neutral
109516d45f, lol! i had a peek at http://geehall.blogspot.com it`s coming along nicely  i totally understand about leaving the set quiet too.,positive,noon,21-30,Cameroon,26545863.0,472710.0,56.0, lol i had a peek at  its coming along nicely  i totally understand about leaving the set quiet too,Positive
2c4545ae23,_uk  o2 - train from bristol to london. it`s terrible - and no wifi,negative,night,31-45,Canada,37742154.0,9093510.0,4.0,uk  o  train from bristol to london its terrible  and no wifi,Negative
8ef3dee547,everything is spinning,neutral,morning,46-60,Central African Republic,4829767.0,622980.0,8.0,everything is spinning,Neutral
1944d83437,_serafina85 its headed this way,neutral,noon,60-70,Chad,16425864.0,1259200.0,13.0,serafina its headed this way,Neutral
967e1b9ad9, the ds version sucks,negative,night,70-100,Chile,19116201.0,743532.0,26.0, the ds version sucks,Negative
e4ef55358a,on my way to school not feeln this rainy day at all.... but i had lots of fun this weekend  ....,neutral,morning,0-20,China,1439323776.0,9388211.0,153.0,on my way to school not feeln this rainy day at all but i had lots of fun this weekend  ,Positive
da276b88e8, congratulations i am heart hacker not a computer hacker@,positive,noon,21-30,Colombia,50882891.0,1109500.0,46.0, congratulations i am heart hacker not a computer hacker,Neutral
c6c2478e74,i am going to be sooooo busy today it`s not funny. i hate busy day`s,negative,night,31-45,Comoros,869601.0,1861.0,467.0,i am going to be sooooo busy today its not funny i hate busy days,Negative
9e29d43b20, i still have an hour.,neutral,morning,46-60,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0, i still have an hour,Neutral
1012d3a39c, oh dear... that`s just... disturbing.   the coffee connoisseur in me just died a little.,negative,noon,60-70,Costa Rica,5094118.0,51060.0,100.0, oh dear thats just disturbing   the coffee connoisseur in me just died a little,Negative
e37a7b9128," ouch, give me a heads up so i`ll know when to duck",neutral,night,70-100,Croatia,4105267.0,55960.0,73.0, ouch give me a heads up so ill know when to duck,Negative
e206dff6da," the problem is, superstars always deliver huge files! too much energy pixels",negative,morning,0-20,Cuba,11326616.0,106440.0,106.0, the problem is superstars always deliver huge files too much energy pixels,Positive
9ffc800a5c,i just realised how much i love sundays,positive,noon,21-30,Cyprus,1207359.0,9240.0,131.0,i just realised how much i love sundays,Positive
e9e0de67a2,wish my headache/almost migraine would go away!,neutral,night,31-45,Czechia (Czech Republic),10708981.0,77240.0,139.0,wish my headachealmost migraine would go away,Neutral
5ebdc7d817,hairspray in hair + lighter&bong = new haircut,neutral,morning,46-60,Democratic Republic of the Congo,89561403.0,2267050.0,40.0,hairspray in hair  lighterbong  new haircut,Positive
1d5318a66f,listening to jesse`s music  & on myspace. also getting the hang of twiiter. i feel that i need more followers.  don`t be shy!,neutral,noon,60-70,Denmark,5792202.0,42430.0,137.0,listening to jesses music   on myspace also getting the hang of twiiter i feel that i need more followers  dont be shy,Neutral
35182b1866," ahhh!  ok, remember the film now.  never saw it though, will have to check it out. thanks",positive,night,70-100,Djibouti,988000.0,23180.0,43.0, ahhh  ok remember the film now  never saw it though will have to check it out thanks,Positive
5caa73746c,"_traveler i want the tix!  oh, right.  i`m know where near vacaville ca.",neutral,morning,0-20,Dominica,71986.0,750.0,96.0,traveler i want the tix  oh right  im know where near vacaville ca,Positive
c3384d4c6b,"a guy called me ad-hd kid earlier today, and that hurts",negative,noon,21-30,Dominican Republic,10847910.0,48300.0,225.0,a guy called me adhd kid earlier today and that hurts,Neutral
95305a8336,im surfin..,neutral,night,31-45,Ecuador,17643054.0,248360.0,71.0,im surfin,Neutral
b7df44c04f,  meebo.com is a free thing & it doesn`t effect the comp that`s what i use .,positive,morning,46-60,Egypt,102334404.0,995450.0,103.0,  meebocom is a free thing  it doesnt effect the comp thats what i use ,Positive
94ba09618a,insomniaa.  been trying to sleep for 2 hours . :|,neutral,noon,60-70,El Salvador,6486205.0,20720.0,313.0,insomniaa  been trying to sleep for  hours  ,Neutral
dec8c3dac3,happy mothers day mamma,positive,night,70-100,Equatorial Guinea,1402985.0,28050.0,50.0,happy mothers day mamma,Positive
1ef4bca3f5,_1 welcome to the twitter world andrew! tell david to have a twitter too haha just kiddin` i know he doesn`t want to have one.. booo..,neutral,morning,0-20,Eritrea,3546421.0,101000.0,35.0, welcome to the twitter world andrew tell david to have a twitter too haha just kiddin i know he doesnt want to have one booo,Positive
